BORE_ID,HEADER_ID,STATE_NAME,COUNTY_NAME,WELL_PROFILE_CODE,FIRST_ELEVATION,FIRST_ELEVATION_TYPE_CODE,FIRST_ELEVATION_SOURCE,SECOND_ELEVATION,SECOND_ELEVATION_TYPE_CODE,SECOND_ELEVATION_SOURCE,GROUND_ELEVATION,GROUND_ELEVATION_SOURCE,GROUND_ELEVATION_TYPE,KB HEIGHT,WELL_DATE,LATITUDE,LONGITUDE,KB_HEIGHT_ACTUAL,KB_HEIGHT_PREDICTED
4059138,3998116,CO,WELD,V,4904.0,KB,ST_COOGC,,,,4894.0,ST_COOGC,GR,10,1980-02-28,40.2745034043729,-104.689464479419,10,10.805794175314134
7712721,7583497,NM,LEA,H,3247.0,KB,ST_NMOCD,3247.3,DF,ST_NMOCD,3219.0,ST_NMOCD,GR,28,2016-09-10,32.0943851356803,-103.38267022537,28,26.576960570108703
5085571,5003088,OK,POTTAWATOMIE,V,1040.0,DF,UNKNOWN,,,,1030.0,UNKNOWN,GR,10,1960-08-11,34.9683607065676,-97.094301067542,10,9.798968396643229
5262270,5178058,TX,HOCKLEY,V,3601.0,KB,ST_TXRRC,,,,3590.12,FD_USGS,EG,11,1973-06-23,33.5237987293039,-102.539964558731,11,13.181998109351435
5529255,5443141,MI,CALHOUN,D,884.0,KB,ST_MIDEQ,,DF,,869.7,ST_MIDEQ,GR,14,2012-06-28,42.4027,-85.0277,14,15.347877152441406
4073112,4012008,CO,WELD,V,4707.0,KB,ST_COOGC,4706.0,DF,ST_COOGC,4696.0,ST_COOGC,GR,11,1988-03-27,40.3393485536685,-104.717527910847,11,11.620638293437022
7056660,6947781,OH,ASHTABULA,V,908.0,KB,ST_OHDNR,,,,900.0,ST_OHDNR,GR,8,1982-08-21,41.6070123662095,-80.8281637387017,8,8.857410422116342
7611127,7489395,AR,MILLER,V,308.0,KB,ST_ARAOGC,307.0,DF,ST_ARAOGC,296.0,ST_ARAOGC,GR,12,2015-05-04,33.0393420138871,-93.9644901319114,12,13.10166441626331
7285103,7175687,CO,WELD,D,4766.0,KB,STATE,,,,4751.0,ST_COOGC,GR,15,2012-08-04,40.4572085191554,-104.847473447431,15,16.637432264927266
7492751,7372254,TX,CROCKETT,H,2705.0,KB,ST_TXRRC,,,,2683.0,ST_TXRRC,GR,22,2014-06-08,30.9778731515789,-101.266918017576,22,23.251944659271256
4967534,4889157,OK,OSAGE,V,1124.0,KB,UNKNOWN,,,,1117.0,UNKNOWN,GR,7,1967-05-26,36.643191363501,-96.5882492028386,7,8.500367552782162
8246189,8066348,ND,MOUNTRAIL,H,2225.0,KB,ST_NDOGD,2225.0,DF,ST_NDOGD,2199.0,ST_NDOGD,GR,26,2018-09-28,48.2256336620086,-102.817420590296,26,24.258925040483984
7429293,7311526,ND,DIVIDE,H,2261.0,KB,STATE,,,,2242.0,STATE,GR,19,2013-10-04,48.9808066744236,-103.896087215713,19,20.272205116374487
7354131,7239793,CO,GARFIELD,D,7628.0,KB,STATE,,,,7602.0,STATE,GR,26,2013-09-15,39.4747149993392,-107.798153619802,26,22.98591417279675
5173537,5089978,OK,STEPHENS,V,1051.0,DF,STATE,,,,1040.0,STATE,GR,11,1954-05-28,34.5190973866902,-97.7044813638052,11,10.158182831566295
7223790,7114754,OH,STARK,V,1029.0,KB,ST_OHDNR,,,,1021.0,ST_OHDNR,GR,8,1970-09-01,40.8002965941431,-81.5608741370702,8,8.505076120639103
4089021,4027842,CO,WELD,V,5036.0,KB,STATE,,,,5026.0,ST_COOGC,GR,10,1993-06-24,40.2435,-104.71006,10,11.308608478964375
7274900,7165822,AL,CONECUH,D,183.0,KB,ST_ALSOGB,181.6,DF,ST_ALSOGB,160.0,ST_ALSOGB,GR,23,2012-01-15,31.28616,-86.77903,23,20.840832403558018
7635681,7512566,ND,MCKENZIE,H,2322.0,KB,ST_NDOGD,,,,2296.0,ST_NDOGD,GR,26,2015-01-11,47.797872,-102.856447,26,24.163669672251196
5888034,5795865,WY,SUBLETTE,D,7497.0,KB,UNKNOWN,,,,7474.0,UNKNOWN,GR,23,2004-10-28,42.7476231591171,-109.857759433708,23,20.830203164660333
8312714,8130975,TX,UPTON,H,2689.0,KB,ST_TXRRC,,,,2664.0,ST_TXRRC,GR,25,2020-07-29,31.3752862500489,-101.780712856517,25,25.074474617925837
5903771,5811556,WY,SUBLETTE,D,7485.0,KB,STATE,,,,7463.0,STATE,GR,22,2010-05-14,42.7460958131115,-109.846294822652,22,20.493237012218863
3893972,3834644,KS,COWLEY,V,1150.0,KB,ST_KSKGS,,,,1143.0,STATE,EG,7,2010-08-31,37.25458327,-97.13622641,7,11.85039404650728
7697453,7569027,CO,WELD,H,4919.0,KB,ST_COOGC,,,,4898.0,ST_COOGC,GR,21,2016-05-26,40.0990447569254,-104.805264891897,21,22.358835786128388
8311703,8115368,TX,MAVERICK,H,894.0,DF,ST_TXRRC,894.0,KB,ST_TXRRC,869.0,ST_TXRRC,GR,25,2019-11-17,28.7583866697201,-100.382485715643,25,24.865886320890027
6514208,6409799,TX,PECOS,V,3877.0,KB,ST_TXRRC,3876.0,DF,ST_TXRRC,3829.17,FD_USGS,EG,48,2007-04-15,30.4555377939613,-102.727882809454,48,34.600651546383624
7070084,6961195,OH,CARROLL,V,966.0,KB,ST_OHDNR,,,,955.0,ST_OHDNR,GR,11,1976-03-22,40.5439481941483,-81.1886461434316,11,10.332148821247337
7711000,7581917,TX,YOAKUM,H,3732.0,KB,ST_TXRRC,,,,3715.0,ST_TXRRC,GR,17,2016-05-03,33.0949845467088,-102.991823106963,17,20.590098449439147
6731379,6625336,TX,WARD,V,2783.0,KB,UNKNOWN,,,,2770.0,UNKNOWN,GR,13,2009-01-15,31.6321468414672,-103.240156128322,13,13.927054092205507
5879387,5787306,WY,SUBLETTE,D,8168.0,KB,UNKNOWN,,,,8155.0,UNKNOWN,GR,13,2000-05-16,42.43888888,-110.34416667,13,15.36571900553758
4161045,4099523,CO,WELD,D,4832.0,KB,STATE,,,,4819.0,STATE,GR,13,2013-05-30,40.2377437241194,-104.656694174962,13,15.607197479094639
7391848,7275638,TX,UPTON,V,2853.0,KB,ST_TXRRC,2852.0,DF,ST_TXRRC,2837.0,ST_TXRRC,GR,16,2013-10-06,31.5483558973052,-102.126317112307,16,15.704932781307628
7236991,7127941,OH,TUSCARAWAS,V,846.0,KB,ST_OHDNR,,,,835.0,ST_OHDNR,GR,11,1971-07-31,40.3752263786751,-81.4074993703286,11,10.169151187285983
8408486,8223559,TX,KARNES,H,349.0,KB,DWS,,,,320.0,C_LOG,GR,29,2022-09-12,29.1764026802341,-97.7165725121979,29,27.189887297440045
3795336,3736207,TX,ANDREWS,V,3135.0,KB,STATE,3134.0,DF,STATE,3115.0,ST_TXRRC,GR,20,2011-07-28,32.3650141427939,-102.472524629532,20,17.750372382146708
5230445,5146614,TX,HEMPHILL,H,2532.0,DF,ST_TXRRC,2534.0,KB,ST_TXRRC,2511.0,ST_TXRRC,GR,21,2008-04-03,35.7285594626172,-100.3384408423,21,21.892109812035258
4373248,4308295,LA,MADISON,V,91.0,KB,UNKNOWN,,,,84.0,ST_LADNR,GR,7,1999-01-05,32.502,-91.16127,7,9.767274890987316
4077240,4016111,CO,WELD,V,4970.0,KB,STATE,,,,4960.0,ST_COOGC,GR,10,1994-09-01,40.1801509479634,-104.717676037998,10,11.351725484302124
5119998,5037312,TX,GREGG,V,360.0,KB,STATE,359.0,DF,STATE,341.0,STATE,GR,19,1990-10-19,32.3897029023523,-94.8467041754387,19,16.04704753249104
5472848,5387431,TX,JACKSON,V,71.0,KB,STATE,70.0,DF,STATE,54.0,STATE,GR,17,2010-08-02,28.8993599284228,-96.7222706776182,17,15.976221598823676
3776729,3717988,TX,ANDREWS,V,3312.0,KB,UNKNOWN,,,,3298.0,UNKNOWN,GR,14,2000-07-10,32.1949447640474,-102.773215764414,14,14.144748302980942
4995964,4915386,TX,FT BEND,V,83.0,KB,UNKNOWN,,,,73.38,FD_USGS,EG,10,1990-06-26,29.39258,-95.7368,10,12.99572946255238
7377072,7261957,WY,SUBLETTE,D,7505.0,KB,ST_WYOGCC,,,,7477.0,STATE,GR,28,2011-10-19,42.7597407180706,-109.839944675093,28,23.78101031399285
8320249,8138140,TX,HOWARD,H,2613.0,DF,ST_TXRRC,2613.0,DF,ST_TXRRC,2587.0,ST_TXRRC,GR,26,2021-01-07,32.3911515096829,-101.596079659429,26,25.342825425990483
6217061,6116353,TX,MITCHELL,V,2127.0,KB,UNKNOWN,,,,2116.0,ST_TXRRC,GR,11,2001-03-17,32.3832764945237,-101.050683302123,11,12.40154326595643
5760878,5671028,WY,NATRONA,D,4919.0,KB,ST_WYOGCC,,,,4908.0,ST_WYOGCC,GR,11,2006-03-09,43.4346978430784,-106.294858979673,11,14.066000943661635
4719753,4651004,TX,DAWSON,V,3118.0,KB,UNKNOWN,,,,3110.27,FD_USGS,EG,8,1981-09-03,32.9300188041786,-102.132707322616,8,11.780365820821533
8154119,7976245,TX,BRAZOS,H,383.0,KB,ST_TXRRC,381.3,DF,ST_TXRRC,352.0,ST_TXRRC,GR,31,2017-11-05,30.8105361523881,-96.3253271204704,31,27.938794775164776
4086722,4025553,CO,WELD,V,4912.0,KB,UNKNOWN,,,,4900.0,ST_COOGC,GR,12,1992-12-18,40.3723683066039,-104.800554642222,12,12.349642411107919
5002742,4921551,KS,SEWARD,V,2797.0,KB,UNKNOWN,,,,2788.0,ST_KSKGS,GR,9,1961-07-01,37.19722,-100.91124,9,9.554755234141311
7172208,7063189,OH,MORGAN,V,938.0,KB,ST_OHDNR,,,,928.0,ST_OHDNR,GR,10,1978-05-24,39.6365367281082,-81.7950727486034,10,9.952269369456367
3936246,3876703,CO,RIO BLANCO,V,6688.0,KB,UNKNOWN,,,,6678.0,ST_COOGC,GR,10,2007-01-18,40.086255811622,-108.604771946522,10,12.041965891688175
6247142,6146110,TX,TAYLOR,V,1950.0,KB,STATE,,,,1922.56,FD_USGS,EG,27,1972-09-25,32.1455238696304,-99.7490700270426,27,21.98683511758308
6420277,6317641,TX,NUECES,V,103.0,KB,UNKNOWN,,,,90.99,FD_USGS,EG,12,1989-12-27,27.85017,-97.68777,12,14.427046196168332
7617944,7495980,OH,HARRISON,V,1219.0,KB,ST_OHDNR,,,,1200.0,ST_OHDNR,GR,19,2015-03-17,40.3208087823492,-81.2246330031258,19,16.114594110194503
8208866,8029824,TX,LA SALLE,H,462.0,KB,ST_TXRRC,461.0,DF,ST_TXRRC,432.0,ST_TXRRC,GR,30,2018-07-08,28.5769054049417,-99.1219233110833,30,27.661370498300315
5926371,5833412,MT,ROOSEVELT,V,2084.0,KB,ST_MTBOGC,2083.0,DF,ST_MTBOGC,2074.0,ST_MTBOGC,GR,10,2011-10-23,48.1542344281662,-105.196658499868,10,11.149552179895881
4271772,4207859,TX,BURLESON,H,422.0,KB,ST_TXRRC,,,,398.0,ST_TXRRC,GR,24,1995-04-01,30.70171522476,-96.6570913179943,24,23.354578979417646
8157975,7980050,OK,PONTOTOC,V,754.0,DF,ST_OKOCC,,,,734.57,FD_USGS,EG,19,1935-07-13,34.6135984176064,-96.5787969074238,19,15.74687834960805
5932222,5839251,MT,SHERIDAN,V,2298.0,KB,STATE,,,,2285.0,STATE,GR,13,1979-08-10,48.6697934222983,-104.33159614596,13,11.544096235103506
5202888,5119172,TX,HARRISON,V,363.0,KB,ST_TXRRC,362.0,DF,ST_TXRRC,350.0,ST_TXRRC,GR,13,2006-10-17,32.468136184801,-94.2813173275511,13,13.381768719281686
4197723,4134988,OK,CREEK,V,763.0,DF,UNKNOWN,,,,756.09,FD_USGS,EG,7,1953-06-20,35.64372,-96.41976,7,9.575664994218204
8165137,7987164,ND,MCKENZIE,H,2425.0,KB,ST_NDOGD,,,,2395.0,ST_NDOGD,GR,30,2018-02-04,47.760176,-102.98663,30,26.44689480060691
3771151,3712457,TX,ANDREWS,V,3065.0,KB,P2ES,,,,3043.0,ST_TXRRC,GR,22,1985-09-11,32.1263304967738,-102.405982884056,22,17.889416328426357
4094296,4033080,CO,WELD,D,4802.0,KB,STATE,,,,4791.0,ST_COOGC,GR,11,1996-02-08,40.2406242500765,-104.875679928057,11,13.89576359666392
7079633,6970706,OH,COSHOCTON,V,855.0,KB,ST_OHDNR,,,,845.0,ST_OHDNR,GR,10,1976-01-17,40.3188141653574,-81.7890868190917,10,9.807520525627982
7280127,7170886,TX,GAINES,V,3368.0,KB,STATE,3367.0,DF,STATE,3357.0,ST_TXRRC,GR,11,2013-01-13,32.6461115165858,-102.77422604858,11,12.957471368898727
8319542,8137474,TX,GLASSCOCK,H,2633.0,KB,ST_TXRRC,2633.0,DF,ST_TXRRC,2606.0,ST_TXRRC,GR,27,2020-12-23,31.9767699322571,-101.727584253932,27,26.116065891183062
7092421,6983456,OH,GEAUGA,V,1175.0,KB,ST_OHDNR,1173.0,DF,ST_OHDNR,1165.0,ST_OHDNR,GR,10,1982-06-09,41.5588798124744,-81.1545173477918,10,9.961292469175206
5730007,5640844,AR,LAFAYETTE,V,208.0,DF,ST_ARAOGC,,,,199.13,FD_USGS,EG,9,1957-05-31,33.0731780173765,-93.7793030602615,9,10.866564133637238
8208390,8029381,TX,REAGAN,H,2676.0,DF,ST_TXRRC,2677.0,KB,ST_TXRRC,2649.0,ST_TXRRC,GR,27,2018-04-14,31.5489179126696,-101.673403794649,27,25.851901389362325
4465022,4399011,OK,HARPER,V,1958.0,KB,ST_OKOCC,1956.0,DF,ST_OKOCC,1945.0,ST_OKOCC,GR,13,1967-12-21,36.881999793679,-99.7063099294632,13,11.876109606349099
7054986,6946107,OH,ASHTABULA,V,1033.0,KB,ST_OHDNR,,,,1025.0,ST_OHDNR,GR,8,1971-01-18,41.6456078115899,-80.7554546377104,8,8.437717788086145
7225788,7116751,OH,STARK,V,1215.0,KB,ST_OHDNR,,,,1205.0,ST_OHDNR,GR,10,1985-09-08,40.8316382674623,-81.22433198029,10,10.140289179436335
4029385,3968952,CA,KERN,V,1325.0,KB,ST_CADOGGR,,,,1316.0,ST_CADOGGR,GR,9,1974-06-30,35.1299649157165,-119.490874278853,9,10.47692365945623
5797755,5706752,MT,BLAINE,V,2937.0,KB,STATE,,,,2927.0,ST_MTBOGC,GR,10,2006-11-04,48.4889183142612,-109.416269102889,10,11.106326635765349
4085951,4024785,CO,WELD,V,4807.0,KB,ST_COOGC,4806.0,DF,ST_COOGC,4797.0,ST_COOGC,GR,10,1993-05-02,40.2240685495246,-104.538815343051,10,11.28173071168176
8113530,7940829,TX,WEBB,H,700.0,KB,ST_TXRRC,,,,667.0,ST_TXRRC,GR,33,2017-08-20,28.1595117050901,-100.054801841139,33,29.318265781251476
7057213,6948333,OH,ASHTABULA,V,1102.0,KB,ST_OHDNR,,,,1094.0,ST_OHDNR,GR,8,1984-03-24,41.6460118300932,-80.5724712588861,8,8.923277761267531
3977474,3917561,OK,CARTER,V,884.0,KB,UNKNOWN,,,,878.0,UNKNOWN,GR,6,1953-10-02,34.11724,-97.26145,6,7.645740098965449
4093141,4031931,CO,WELD,V,4886.0,KB,ST_COOGC,,,,4873.0,ST_COOGC,GR,13,1994-02-17,40.221156330516,-104.933738208589,13,12.943839826348658
7325257,7215446,AL,PICKENS,V,314.0,KB,ST_ALSOGB,313.0,DF,ST_ALSOGB,308.0,ST_ALSOGB,GR,6,2012-10-12,33.43997,-88.06695,6,9.613002653952615
7627417,7504869,TX,HASKELL,V,1625.0,KB,ST_TXRRC,1623.5,DF,ST_TXRRC,1612.0,ST_TXRRC,GR,13,2018-07-20,33.3038913768511,-99.883797963365,13,13.979133139923398
3767056,3708394,TX,ANDREWS,V,3075.0,KB,UNKNOWN,,,,3061.0,FD_USGS,EG,14,2024-02-14,32.131500428879,-102.48189385346,14,16.783252499048118
8289917,8109077,TX,UPTON,H,2833.0,DF,ST_TXRRC,2833.0,KB,ST_TXRRC,2803.0,ST_TXRRC,GR,30,2019-09-22,31.5330629063791,-102.050777865246,30,27.54456742344926
4491161,4424997,OK,HASKELL,V,548.0,KB,ST_OKOCC,547.0,DF,ST_OKOCC,536.0,ST_OKOCC,GR,12,2008-06-10,35.1131500401738,-95.1244821256142,12,12.737640937920801
8211605,8032479,TX,REAGAN,H,2784.0,KB,ST_TXRRC,,,,2753.0,ST_TXRRC,GR,31,2018-05-16,31.2061922706191,-101.352901445039,31,28.23940967016125
7355162,7240816,UT,UINTAH,V,4983.0,KB,ST_UTOCD,,,,4965.0,ST_UTOCD,GR,18,2011-12-19,40.251856,-109.724842,18,16.405522927940428
7014140,6905747,TX,ECTOR,D,3274.0,KB,STATE,3261.0,DF,STATE,3261.0,STATE,GR,13,2011-10-03,31.9261454072908,-102.693577247373,13,16.000575429428682
5181857,5098292,OK,STEPHENS,V,1173.0,KB,UNKNOWN,,,,1167.0,UNKNOWN,GR,6,1980-06-04,34.4361748190532,-97.7012614566817,6,8.63462040833572
8305497,8124016,CO,WELD,H,4947.0,KB,ST_COOGC,,,,4939.0,ST_COOGC,GR,8,2020-03-01,40.4050253661385,-104.941609423014,8,15.47142166760633
7033773,6925056,CO,YUMA,V,3902.0,KB,STATE,3901.0,DF,STATE,3890.0,ST_COOGC,GR,12,2011-11-17,39.9880006602805,-102.445841097536,12,12.936990002968809
6224114,6123380,TX,YOAKUM,V,3582.0,KB,UNKNOWN,,,,3568.0,UNKNOWN,GR,14,1990-06-30,32.97939909342,-102.779330346985,14,13.73979860763864
7019660,6911172,KS,STAFFORD,V,1838.0,KB,STATE,,,,1831.0,STATE,EG,7,2011-09-23,38.2034043280338,-98.605164902816,7,11.907786145300228
8185591,4133980,TX,BRAZOS,H,284.0,DF,ST_TXRRC,,,,243.0,ST_TXRRC,GR,41,2004-07-29,30.6506935928336,-96.5654237199525,41,32.651339022559675
7014086,6905693,TX,ANDREWS,V,3287.0,KB,STATE,3286.0,DF,STATE,3276.0,STATE,GR,11,2011-10-05,32.2661906463839,-102.763948078097,11,12.93222193507585
3619759,3562692,CO,BOULDER,V,4983.0,KB,UNKNOWN,,,,4973.0,ST_COOGC,GR,10,1986-08-21,40.13275,-105.10617,10,11.070021561166044
5824746,5733133,AR,UNION,V,225.0,DF,ST_ARAOGC,,,,215.12,FD_USGS,EG,10,1957-01-12,33.1923324703315,-92.7010843130628,10,11.365641277094813
5928589,5835628,MT,ROSEBUD,V,3045.0,KB,UNKNOWN,,,,3033.0,ST_MTBOGC,GR,12,1991-09-28,46.75486,-107.70909,12,11.732213821737506
4152828,4091400,CO,WELD,D,4971.0,KB,ST_COOGC,,,,4956.0,ST_COOGC,GR,15,2012-06-10,40.2761168599266,-104.895920122401,15,16.663724178029796
4083560,4022408,CO,WELD,V,4681.0,KB,ST_COOGC,4680.0,DF,ST_COOGC,4671.0,ST_COOGC,GR,10,1992-07-19,40.3396214611265,-104.627255864134,10,11.235502089580581
7213575,7104545,OH,PORTAGE,V,1158.0,KB,ST_OHDNR,,,,1148.0,ST_OHDNR,GR,10,1978-02-05,41.0251356228162,-81.1258096830164,10,9.839940599366448
5545955,5459465,TX,JOHNSON,H,831.0,KB,UNKNOWN,,,,809.0,UNKNOWN,GR,22,2006-10-12,32.21852924,-97.44131727,22,22.63669469254275
3941737,3882120,KS,ELLIS,V,1837.0,KB,ST_KSKGS,,,,1830.0,ST_KSKGS,GR,7,1968-10-20,39.1267627763051,-99.1491365518947,7,8.48027793170526
7144996,7035992,OH,MAHONING,V,985.0,KB,ST_OHDNR,,,,979.0,ST_OHDNR,GR,6,1978-03-18,41.113580794213,-80.9666232754867,6,7.663451051083504
4595764,4528987,OK,KINGFISHER,V,1172.0,DF,UNKNOWN,,,,1163.82,FD_USGS,EG,8,1961-08-22,36.08917,-97.85133,8,10.592483119526648
7187445,7078426,OH,MUSKINGUM,V,986.0,KB,STATE,,,,980.0,STATE,GR,6,1978-05-13,40.1215095866269,-82.1814548628901,6,7.770809711015222
8285648,8104907,TX,REEVES,H,2732.0,KB,ST_TXRRC,,,,2707.8,ST_TXRRC,GR,24,2019-09-26,31.2263654003075,-103.604707458734,24,24.66759239920956
5251497,5167424,TX,HOCKLEY,V,3576.0,KB,UNKNOWN,,,,3562.69,FD_USGS,EG,13,1948-12-08,33.5029587519629,-102.477838861531,13,13.589036850138493
7117972,7008994,OH,HOLMES,V,1048.0,KB,ST_OHDNR,,,,1040.0,ST_OHDNR,GR,8,1987-07-10,40.6466429466772,-81.9696551272065,8,9.145845531362855
6049189,5952386,UT,UINTAH,V,4790.0,KB,UNKNOWN,,,,4775.0,ST_UTOCD,GR,15,2001-05-02,40.0467455181953,-109.427012530534,15,14.391147855158472
7742461,7609735,CO,GARFIELD,D,8462.0,KB,ST_COOGC,8462.0,DF,ST_COOGC,8432.0,ST_COOGC,GR,30,2017-08-02,39.5031119131624,-108.187297953522,30,25.36041180006233
8297246,8116308,MT,RICHLAND,H,2192.0,KB,ST_MTBOGC,,,,2166.0,ST_MTBOGC,GR,26,2019-11-30,47.9267198065048,-104.194530548772,26,24.352149874628267
5330279,5245655,TX,HOWARD,V,2746.0,KB,ST_TXRRC,2745.0,DF,ST_TXRRC,2732.0,ST_TXRRC,GR,14,2011-04-29,32.0926757563063,-101.35600477901,14,14.470228353360449
7128058,7019066,OH,KNOX,V,1010.0,KB,STATE,,,,998.0,STATE,GR,12,1994-11-02,40.2971073968928,-82.4753620978391,12,11.605477335992365
8296023,8115106,ND,MOUNTRAIL,H,2121.0,KB,ST_NDOGD,,,,2092.0,ST_NDOGD,GR,29,2019-09-18,48.1204475248212,-102.5236093844,29,25.904520209327238
5988139,5894242,MS,ADAMS,V,275.0,DF,STATE,,,,263.67,FD_USGS,EG,11,1945-06-28,31.52979,-91.17447,11,11.819050053356934
5764026,5674050,MI,PRESQUE ISLE,D,834.0,KB,ST_MIDEQ,832.0,DF,ST_MIDEQ,820.0,ST_MIDEQ,GR,14,1999-10-22,45.3153667317768,-84.0723499396481,14,14.475445828899803
7229350,7120301,OH,SUMMIT,V,1026.0,KB,ST_OHDNR,,,,1018.0,ST_OHDNR,GR,8,1984-11-28,41.279610762862,-81.4849011867437,8,8.989756089687006
5256299,5172147,TX,HOCKLEY,V,3565.0,KB,ST_TXRRC,,,,3558.03,FD_USGS,EG,7,1948-02-09,33.6187691807998,-102.431844710447,7,10.13017595094643
6046956,5950301,UT,UINTAH,D,5048.0,KB,ST_UTOCD,5047.0,DF,ST_UTOCD,5035.0,ST_UTOCD,GR,13,1998-06-22,39.9586502964468,-109.744166854697,13,15.210382502427958
3924759,3865357,OK,CANADIAN,V,1278.0,DF,UNKNOWN,,,,1265.0,UNKNOWN,GR,13,2001-02-16,35.3748649346972,-97.8808612381814,13,12.910012098756768
7242479,7133422,OH,VINTON,V,806.0,KB,ST_OHDNR,,,,765.0,ST_OHDNR,GR,41,1981-04-20,39.3236044292915,-82.4600910049627,41,26.797717150768015
6504609,6400927,TX,PECOS,V,3430.0,DF,UNKNOWN,,,,3404.0,UNKNOWN,GR,26,1972-04-02,30.552980467104,-102.508136430094,26,19.50350893753071
3793256,3734149,TX,ANDREWS,V,3088.0,KB,STATE,3087.0,DF,STATE,3068.0,STATE,GR,20,2010-03-08,32.3039022208083,-102.4219643041,20,17.69896094864627
7024380,6915824,ND,WILLIAMS,H,2283.0,KB,ST_NDOGD,,,,2261.0,ST_NDOGD,GR,22,2011-06-29,48.3131228154266,-103.417797031812,22,21.84778913381302
6730475,6624438,TX,WARD,V,2689.0,KB,STATE,2688.0,DF,STATE,2679.0,ST_TXRRC,GR,10,1984-06-23,31.6345491197046,-103.02533751769,10,11.395306623478774
4367432,4302491,OK,GARFIELD,V,1232.0,DF,UNKNOWN,,,,1221.29,FD_USGS,EG,11,1967-12-15,36.33812,-97.86109,11,12.174255034284094
7697889,7569441,TX,WARD,V,2541.0,KB,ST_TXRRC,2540.0,DF,ST_TXRRC,2528.0,ST_TXRRC,GR,13,2016-01-07,31.4962081868991,-102.817503150955,13,14.16390127394184
4250919,4187844,OK,CREEK,V,831.0,KB,STATE,,,,822.0,STATE,GR,9,1991-03-23,36.1454805911089,-96.5536215688911,9,10.465560053649984
4009529,3949264,OK,CARTER,V,935.0,KB,UNKNOWN,933.0,DF,ST_OKOCC,918.0,ST_OKOCC,GR,17,1980-11-29,34.0865456104976,-97.3945622670088,17,14.582224196538519
6083395,5984983,MS,PERRY,D,266.0,KB,ST_MSOGB,265.0,DF,ST_MSOGB,240.0,ST_MSOGB,GR,26,1994-10-27,31.1150462279578,-88.9999304408834,26,21.894925296955808
5525935,5439881,TX,JIM WELLS,V,189.0,KB,STATE,,,,179.0,STATE,GR,10,1977-09-29,27.8539406081847,-98.0304579461771,10,11.114844305795796
6224120,6123386,TX,YOAKUM,V,3596.0,KB,UNKNOWN,,,,3583.0,UNKNOWN,GR,13,1988-01-15,33.2238073544891,-102.649738464364,13,13.090321935263052
5921099,5828406,MT,RICHLAND,H,2251.0,KB,ST_MTBOGC,,,,2231.0,ST_MTBOGC,GR,20,2006-07-30,47.8325825672756,-104.978606227292,20,20.657298701379496
5979837,5886606,UT,DUCHESNE,V,5629.0,KB,UNKNOWN,,,,5607.0,UNKNOWN,GR,22,1991-07-07,40.38699,-110.05262,22,17.86200536979394
7396325,7279883,MS,CLARKE,V,489.0,KB,ST_MSOGB,487.7,DF,ST_MSOGB,477.7,ST_MSOGB,GR,11,2011-09-22,32.1998514925346,-88.6666151403996,11,12.552647722297465
7233290,7124240,OH,TRUMBULL,V,1112.0,KB,ST_OHDNR,,,,1104.0,ST_OHDNR,GR,8,1981-06-05,41.3650340817373,-80.690941226365,8,8.845216463879034
8053825,7889027,KS,SUMNER,V,1116.0,DF,ST_KSKGS,1118.0,KB,ST_KSKGS,1101.15,FD_USGS,EG,15,1951-01-18,37.0274487,-97.6378769,15,13.719028838622492
7145520,7036516,OH,MAHONING,V,1077.0,KB,ST_OHDNR,,,,1067.0,ST_OHDNR,GR,10,1983-05-16,41.085706589618,-80.8854559193844,10,10.017016876369656
4759678,4689672,TX,DE WITT,V,278.0,KB,ST_TXRRC,,,,264.0,ST_TXRRC,GR,14,1953-03-15,28.9540318812322,-97.334657964428,14,12.279081082399113
7722841,7592793,TX,CROSBY,V,3040.0,DF,ST_TXRRC,3041.0,KB,ST_TXRRC,3028.0,ST_TXRRC,GR,12,2016-09-14,33.477652818659,-101.524081698078,12,13.31331569052497
7182813,7073794,OH,MORROW,V,1401.0,KB,ST_OHDNR,,,,1391.0,ST_OHDNR,GR,10,1989-07-21,40.5470093800135,-82.7166119929991,10,10.352258762875715
4692316,4623965,OK,MAJOR,V,1237.0,KB,ST_OKOCC,,,,1224.0,ST_OKOCC,GR,13,1976-03-20,36.2624238158722,-98.3387744747646,13,12.135288563553605
7345484,7231597,OK,TEXAS,V,3372.0,KB,ST_OKOCC,3370.0,DF,ST_OKOCC,3354.0,ST_OKOCC,GR,18,2012-06-29,36.9316865617495,-101.629228397033,18,16.36233735008575
4050482,3989561,TX,BAYLOR,V,1280.0,KB,UNKNOWN,,,,1267.0,UNKNOWN,GR,13,1996-07-09,33.62829,-99.05859,13,13.099099332863307
5120576,5037888,TX,GREGG,V,323.0,KB,ST_TXRRC,,,,303.0,ST_TXRRC,GR,20,1997-02-11,32.4830943592509,-94.8552010930595,20,16.80804526892248
4767838,4697536,CA,MONTEREY,V,468.0,KB,UNKNOWN,,,,459.0,FD_USGS,EG,9,1952-04-23,35.94707891702,-120.870324111788,9,11.3537427084614
5153276,5069898,TX,HANSFORD,V,3113.0,KB,P2ES,,,,3098.3,ST_TXRRC,GR,15,1967-01-10,36.1873112679421,-101.167681920517,15,12.938920387025709
